validation_pair_id,modeled_event_link,identity_match_uncertain,fuzzy_link,gap_link,fy2019_2020_bridge,name_similarity,same_municipality,same_official_code,configuration_matches,capacity_relative_change,start_year_change,reviewer_a_decision,reviewer_b_decision,adjudication,stable_site_id,match_family
LV0499,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_fb55d59a2e32,official_code_and_exact_name
LV0500,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f5eb43adaa3f,official_code_with_other_support
LV0501,False,False,True,False,False,0.750000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_483b3cd6d940,official_code_with_other_support
LV0502,False,False,True,False,False,0.960000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_aba00557c392,official_code_with_other_support
LV0503,False,False,True,False,False,0.947368,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f372fc115a20,official_code_with_other_support
LV0504,False,False,True,False,False,0.666667,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_61d3c7dd1e32,official_code_with_other_support
LV0505,False,False,False,True,False,1.000000,True,False,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a747abe0d27b,exact_name_without_code
LV0506,False,False,True,False,False,0.117647,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_846874a9c414,official_code_with_other_support
LV0507,False,False,False,True,False,1.000000,True,False,4,0.321429,33.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_53230ae14a89,exact_name_without_code
LV0508,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_ce18fa6b9e97,official_code_and_exact_name
LV0509,True,False,False,False,False,1.000000,True,False,3,0.027778,33.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_4a00a5bd7e56,exact_name_without_code
LV0510,True,False,True,False,False,0.814815,True,False,3,0.211111,36.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_96bbb0cc10e6,fuzzy_name_without_code
LV0511,False,True,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_bd4eaae2b97e,official_code_with_other_support
LV0512,False,False,True,False,False,0.944444,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_7c2e9175ae46,official_code_with_other_support
LV0513,False,False,True,False,False,0.823529,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_05c6e6c7319c,official_code_with_other_support
LV0514,False,False,True,False,False,0.914286,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8734c1302c1a,official_code_with_other_support
LV0515,False,False,True,False,False,0.800000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_11151d903f0f,official_code_with_other_support
LV0516,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_abbafb27b3a8,official_code_with_other_support
LV0517,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8ffe0506f4f0,official_code_with_other_support
LV0518,False,False,True,False,False,0.692308,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f227b56b8d54,official_code_with_other_support
LV0519,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_805c60bf8337,official_code_and_exact_name
LV0520,False,False,True,False,False,0.684211,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_cbdc601f0792,official_code_with_other_support
LV0521,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_aba00557c392,official_code_and_exact_name
LV0522,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a4d1b5e0dfa9,official_code_with_other_support
LV0523,True,False,False,False,False,1.000000,True,True,4,0.142857,34.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_586fe6462fc8,official_code_and_exact_name
LV0524,False,False,True,False,False,0.235294,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_04b49f27d125,official_code_with_other_support
LV0525,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_611f0d95cef5,official_code_and_exact_name
LV0526,False,False,True,False,False,0.956522,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a3234f00f952,official_code_with_other_support
LV0527,False,False,True,False,False,0.900000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_3a9033055cc9,official_code_with_other_support
LV0528,False,False,True,False,False,0.869565,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_542ac5adf8e8,official_code_with_other_support
LV0529,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_357fd11e34eb,official_code_and_exact_name
LV0530,True,False,False,False,False,1.000000,True,False,4,0.028571,33.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_4bb62fd0b603,exact_name_without_code
LV0531,False,False,True,False,False,0.592593,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_08a936662915,official_code_with_other_support
LV0532,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_565be3564272,official_code_and_exact_name
LV0533,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b1ea51d2a9de,official_code_with_other_support
LV0534,False,False,True,False,False,0.777778,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_9c4846690127,official_code_with_other_support
LV0535,False,False,True,False,False,0.962963,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_dafe65bbd58e,official_code_with_other_support
LV0536,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_0e4a5e1c77b4,official_code_and_exact_name
LV0537,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_69437904039c,official_code_and_exact_name
LV0538,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_fa79888fb3f1,official_code_and_exact_name
LV0539,False,False,True,False,False,0.363636,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_abc5d4be690c,official_code_with_other_support
LV0540,False,False,True,False,False,0.956522,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d4ed2ed9ffca,official_code_with_other_support
LV0541,False,False,False,True,False,1.000000,True,False,4,0.000000,31.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_2db36a4dc250,exact_name_without_code
LV0542,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_b2a293b3f8a7,official_code_and_exact_name
LV0543,False,False,True,True,False,0.909091,True,False,4,0.200000,44.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_73fbd172c61b,fuzzy_name_without_code
LV0544,False,False,False,False,False,1.000000,True,True,5,1.000000,0.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_10ebce453d08,official_code_and_exact_name
LV0545,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_433ae08d1a7c,official_code_and_exact_name
LV0546,True,False,False,False,False,1.000000,True,True,4,0.150000,25.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_110377f88627,official_code_and_exact_name
LV0547,False,True,True,False,False,0.857143,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_6f1db1e32607,official_code_with_other_support
LV0548,True,False,True,False,False,0.941176,True,True,4,0.640000,0.000000,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,same lineage but probable asset/configuration reset,site_49507e5c7b4e,official_code_with_other_support
LV0549,False,False,True,False,False,0.971429,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_ef3ea9187825,official_code_with_other_support
LV0550,False,False,True,False,False,0.470588,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_2637ebc3cd23,official_code_with_other_support
LV0551,False,False,True,False,False,0.500000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a38768b8cf67,official_code_with_other_support
LV0552,False,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_f7ab4d87540a,official_code_and_exact_name
LV0553,False,False,True,False,False,0.900000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_3f2612bc0771,official_code_with_other_support
LV0554,False,False,True,False,False,0.900000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_a7fe8c67efb7,official_code_with_other_support
LV0555,True,False,False,False,False,1.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_d3bda35fe022,official_code_and_exact_name
LV0556,False,False,True,False,False,0.818182,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_846874a9c414,official_code_with_other_support
LV0557,False,False,True,False,False,0.000000,True,True,5,0.000000,0.000000,same administrative facility history,same administrative facility history,same administrative facility history,site_8668489c20e4,official_code_with_other_support
LV0558,False,False,True,False,False,0.967742,True,False,1,0.615385,20.000000,same lineage but probable asset/configuration reset,indeterminate from available evidence,unresolved: external evidence required,site_8ecbdce2edad,fuzzy_name_without_code
